Pod_Name,Node_Name,CPU_Requests (millicores),Memory_Requests (MiB),CPU_Limits (millicores),Memory_Limits (MiB),Container_Count,Resource_Utilization,Allocation_Strategy,Node_Labels
pod1663,node2,2,165,7,1233,5,0.5575738214045972,Custom,label3
pod1664,node1,2,104,9,551,3,0.6290765251061041,Default,label3
pod1665,node4,1,715,13,1265,2,0.545381494661963,Custom,label1
pod1666,node5,7,899,14,1237,5,0.1331117535747106,Custom,label1
pod1667,node5,3,817,9,1525,3,0.9781109431205929,Default,label2
pod1668,node3,5,811,8,1419,3,0.0020777744835887013,Custom,label1
pod1669,node4,4,840,13,1726,5,0.909596214316459,Custom,label1
pod1670,node5,1,380,15,457,3,0.9498738545883425,Custom,label2
pod1671,node1,7,787,9,481,4,0.7667235561985692,Default,label1
pod1672,node4,8,965,7,1978,3,0.965004787249629,Default,label3
pod1673,node4,1,1000,11,1316,1,0.18172058112345102,Default,label1
pod1674,node1,2,155,6,1210,3,0.7048612419117951,Default,label3
pod1675,node4,5,123,7,223,5,0.053560395112140946,Default,label1
pod1676,node2,2,502,6,1201,3,0.7893465359554388,Default,label2
pod1677,node3,3,571,7,746,4,0.33889937561896744,Default,label1
pod1678,node1,1,426,6,1940,5,0.7716836790259683,Custom,label3
pod1679,node1,9,884,6,399,1,0.20933826603822114,Default,label1
pod1680,node2,1,808,8,1714,2,0.6997040756128323,Custom,label3
pod1681,node3,7,415,15,1619,4,0.058110975174160195,Default,label1
pod1682,node2,8,605,13,826,5,0.7449375687700209,Default,label3
pod1683,node3,1,268,10,1578,4,0.7930555030615039,Default,label3
pod1684,node2,7,679,7,396,5,0.4224387513228455,Custom,label1
pod1685,node1,7,992,11,641,1,0.49679376723461266,Default,label1
pod1686,node3,10,374,6,852,5,0.9572276402506676,Custom,label1
pod1687,node1,4,243,7,1274,4,0.020839907070491992,Custom,label3
pod1688,node1,8,607,11,218,1,0.49322682819979924,Custom,label2
pod1689,node4,3,745,11,1525,3,0.07070738441418212,Custom,label2
pod1690,node2,10,124,8,1441,5,0.1443181053338688,Custom,label3
pod1691,node3,2,284,11,1219,1,0.4269435213255285,Default,label2
pod1692,node1,7,934,11,1879,5,0.567857627023441,Default,label3
pod1693,node4,4,313,9,529,5,0.16295842343470757,Custom,label2
pod1694,node4,8,384,13,1671,2,0.6548993433548537,Custom,label1
pod1695,node3,3,951,6,1830,1,0.710197009406589,Default,label1
pod1696,node1,2,106,12,360,1,0.7872034648062858,Custom,label1
pod1697,node5,2,312,12,398,3,0.9311508243321159,Custom,label3
pod1698,node3,8,839,12,1038,3,0.9916902748502467,Custom,label2
pod1699,node5,2,354,12,1910,2,0.7068738573299356,Default,label2
pod1700,node4,8,273,14,650,3,0.3703354593854762,Default,label2
pod1701,node1,6,723,14,809,1,0.204079788696079,Default,label3
pod1702,node1,5,151,15,626,3,0.6357342271169104,Default,label1
pod1703,node1,8,899,14,1446,2,0.5579926242384055,Default,label1
pod1704,node3,2,699,15,1754,2,0.23773490178146994,Custom,label1
pod1705,node2,4,554,9,874,5,0.30297963365153024,Default,label3
pod1706,node4,6,566,8,395,1,0.8254459008102449,Default,label2
pod1707,node2,9,269,11,1925,1,0.8221634184734098,Custom,label1
pod1708,node1,8,701,11,440,5,0.40451386188130767,Default,label3
pod1709,node2,1,506,15,989,3,0.12645022515671944,Default,label1
pod1710,node2,5,894,10,299,2,0.9115664270715357,Custom,label3
pod1711,node4,4,105,9,1214,3,0.4063459543759611,Custom,label2
pod1712,node3,10,640,11,1872,5,0.3477508100501103,Default,label1
pod1713,node2,3,446,11,1072,1,0.9982571682336132,Custom,label1
pod1714,node1,8,573,8,350,2,0.9564900112429702,Default,label1
pod1715,node5,4,220,6,1534,2,0.7432365551334198,Default,label3
pod1716,node2,3,516,15,208,2,0.3333038566783648,Default,label1
pod1717,node3,3,749,10,1362,3,0.5373650492136002,Custom,label1
pod1718,node3,2,990,7,219,2,0.3459581371581464,Custom,label2
pod1719,node4,4,592,6,893,2,0.7860076963559501,Default,label3
pod1720,node1,2,231,15,278,3,0.06846188402865472,Default,label3
pod1721,node2,8,396,11,550,1,0.16048900800485244,Custom,label1
pod1722,node4,8,646,8,1828,3,0.070184262687909,Custom,label1
pod1723,node5,9,692,8,811,5,0.4610822128844678,Default,label2
pod1724,node5,5,728,8,345,1,0.08855708552890584,Custom,label2
pod1725,node2,5,1000,10,690,4,0.681061696968607,Default,label1
pod1726,node3,10,796,9,1577,3,0.8825322522082152,Default,label3
pod1727,node2,3,505,9,625,1,0.9803936444421034,Default,label3
pod1728,node5,10,117,6,1143,3,0.7487815302067898,Custom,label3
pod1729,node3,8,519,15,868,3,0.12453004624394926,Default,label1
pod1730,node4,2,914,7,571,5,0.379419736153358,Default,label2
pod1731,node5,6,176,10,1260,5,0.1567885595565558,Custom,label2
pod1732,node4,10,977,6,1266,5,0.07972315590318912,Custom,label1
pod1733,node3,2,852,9,761,5,0.7560281176676459,Custom,label1
pod1734,node1,8,688,7,1498,4,0.9240736660289001,Custom,label2
pod1735,node3,1,961,14,1408,4,0.35606507722303204,Default,label3
pod1736,node3,2,385,9,1235,3,0.25663912206591244,Custom,label2
pod1737,node2,2,591,8,1040,5,0.2848471174471282,Default,label2
pod1738,node3,6,302,14,418,5,0.012464707605141734,Custom,label1
pod1739,node2,5,758,15,1407,4,0.1966922065014376,Default,label2
pod1740,node4,10,948,14,1657,1,0.4432792583113523,Custom,label2
pod1741,node2,9,525,13,1544,5,0.07418882603937549,Custom,label1
pod1742,node5,8,462,7,1455,5,0.36302473958130455,Custom,label2
pod1743,node1,1,259,8,1830,4,0.49454745678225276,Default,label3
pod1744,node5,2,409,9,1698,4,0.9889835622668914,Default,label3
pod1745,node2,7,121,5,1095,3,0.5185043121420089,Default,label3
pod1746,node2,3,733,10,1694,1,0.9087539034370874,Custom,label2
pod1747,node5,6,463,8,282,3,0.5740279700473861,Custom,label2
pod1748,node4,4,496,12,1315,4,0.2060120918628766,Default,label3
pod1749,node4,10,492,5,222,3,0.4681167149124179,Default,label2
pod1750,node4,8,819,8,334,2,0.8825296752515935,Default,label3
pod1751,node5,6,398,6,322,4,0.3366668602501439,Default,label2
pod1752,node3,4,901,11,1262,1,0.053218980840613606,Default,label2
pod1753,node3,8,737,10,1282,2,0.8808143500392659,Custom,label1
pod1754,node5,1,931,7,1159,5,0.762268432238018,Default,label3
pod1755,node1,7,230,15,545,4,0.20264356820962826,Default,label3
pod1756,node1,7,812,11,1701,1,0.13251784998864147,Default,label2
pod1757,node3,7,879,5,261,5,0.7498510155244994,Default,label2
pod1758,node5,7,333,8,629,5,0.15621839903814183,Default,label3
pod1759,node2,4,971,10,595,3,0.08424075909881057,Custom,label1
pod1760,node2,1,574,13,1308,3,0.4944281643714563,Custom,label1
pod1761,node5,10,211,14,690,3,0.06754882319624067,Default,label3
pod1762,node4,1,171,8,455,4,0.36520339990605877,Custom,label3
pod1763,node5,1,360,6,918,5,0.40502988104109583,Default,label2
pod1764,node1,3,880,5,826,5,0.2401640417679961,Custom,label1
pod1765,node3,10,836,8,503,2,0.7535836236200205,Custom,label2
pod1766,node5,7,866,14,761,3,0.3845962213494627,Custom,label2
pod1767,node3,8,999,7,1839,4,0.29371391151331183,Custom,label3
pod1768,node1,1,374,14,832,3,0.9677557205195362,Custom,label2
pod1769,node4,8,633,13,1560,5,0.42172558347641065,Custom,label1
pod1770,node5,4,686,5,1969,2,0.16968960652840703,Default,label3
pod1771,node5,5,897,9,566,2,0.666738934072093,Default,label1
pod1772,node5,1,408,15,926,4,0.9404332174818741,Custom,label2
pod1773,node2,3,381,11,1551,2,0.090153051083539,Default,label2
pod1774,node2,9,160,7,796,3,0.7963938122884064,Custom,label1
pod1775,node3,9,378,5,527,2,0.27854158538735274,Default,label1
pod1776,node1,5,480,11,1390,4,0.35156946565822633,Custom,label3
pod1777,node5,8,160,15,1768,5,0.23975972287522251,Default,label2
pod1778,node2,7,356,8,200,4,0.0819638357255198,Default,label3
pod1779,node4,3,384,7,1502,2,0.0460784655743286,Custom,label1
pod1780,node4,8,907,9,756,2,0.21035603057256236,Default,label3
pod1781,node1,4,367,15,526,5,0.9743828644204718,Custom,label1
pod1782,node2,3,547,11,915,5,0.8641519201174417,Default,label2
pod1783,node2,6,928,14,689,2,0.3987984193583657,Custom,label2
pod1784,node3,6,746,12,764,2,0.03168064481594335,Custom,label1
pod1785,node1,6,506,5,1642,4,0.21497322952430253,Default,label2
pod1786,node4,5,845,9,345,5,0.1422469429683022,Default,label3
pod1787,node1,2,520,13,1249,4,0.7837783660080181,Default,label1
pod1788,node1,8,699,11,773,5,0.04794942228000365,Default,label2
pod1789,node5,9,100,15,1978,4,0.6566682641571546,Custom,label3
pod1790,node1,5,715,13,740,2,0.14036156191689542,Custom,label3
pod1791,node2,2,190,13,1735,2,0.9958122641159032,Default,label3
pod1792,node3,5,332,6,1253,4,0.8103329843834014,Default,label2
pod1793,node1,6,552,11,1800,4,0.9960570240742348,Custom,label2
pod1794,node2,1,473,8,433,4,0.7811111322056116,Custom,label1
pod1795,node1,9,956,13,1030,4,0.7785034376230979,Custom,label2
pod1796,node1,10,893,6,1934,4,0.7471659931922465,Custom,label3
pod1797,node2,3,867,7,631,2,0.8883762334091675,Custom,label1
pod1798,node3,9,907,8,1743,5,0.11252263355467607,Custom,label2
pod1799,node4,7,682,10,1306,1,0.25107650921655433,Custom,label3
pod1800,node4,6,987,9,868,5,0.49014212435482896,Default,label3
pod1801,node1,1,850,12,1467,2,0.3632648200537415,Default,label1
pod1802,node4,3,210,12,1818,2,0.788660889096356,Custom,label2
pod1803,node4,5,268,14,1891,4,0.7697594751249173,Custom,label1
pod1804,node4,8,168,9,1272,5,0.02114611899233998,Custom,label1
pod1805,node3,4,137,9,1223,3,0.23345978420617197,Custom,label2
pod1806,node1,10,297,7,1498,1,0.7550635284101973,Default,label2
pod1807,node3,3,899,11,629,2,0.5241053936736779,Custom,label1
pod1808,node5,2,244,14,970,4,0.10599500393675898,Custom,label3
pod1809,node3,5,968,14,242,1,0.26770274877888967,Default,label1
pod1810,node5,1,163,6,796,4,0.8213963693558194,Custom,label2
pod1811,node5,2,779,6,987,1,0.5065289415193801,Default,label3
pod1812,node1,1,797,9,779,5,0.7104304409758356,Default,label3
pod1813,node5,2,739,15,754,3,0.8010318836691634,Default,label3
pod1814,node5,7,580,5,1190,3,0.0648970661464604,Custom,label1
pod1815,node4,2,119,13,1261,3,0.7802867506453223,Custom,label2
pod1816,node3,8,586,15,1682,1,0.2587268203529819,Default,label2
pod1817,node5,9,965,11,1057,4,0.5186277749240674,Custom,label1
pod1818,node2,2,371,5,356,2,0.733868264547096,Default,label1
pod1819,node3,9,416,10,1673,4,0.8267793227795814,Custom,label1
pod1820,node3,9,570,14,780,2,0.8184477894563652,Custom,label1
pod1821,node3,3,288,7,452,4,0.4496529538494114,Default,label1
pod1822,node3,1,874,14,1241,3,0.7110281689329782,Custom,label3
pod1823,node5,8,150,9,963,5,0.4132146098475935,Default,label2
pod1824,node1,7,325,15,345,4,0.10751907492526347,Custom,label1
pod1825,node3,5,774,11,1838,3,0.18090504715863787,Custom,label2
pod1826,node4,5,559,7,581,3,0.683929992367811,Default,label1
pod1827,node4,2,594,15,579,3,0.7094319678626797,Custom,label1
pod1828,node2,2,705,12,1101,2,0.2397079813367864,Custom,label1
pod1829,node1,10,617,8,972,4,0.8543941384742917,Default,label2
pod1830,node4,4,856,14,511,5,0.2988400351614493,Custom,label1
pod1831,node1,9,184,10,1624,4,0.7958118251534486,Custom,label3
pod1832,node1,2,620,15,1767,2,0.6821969801476746,Custom,label1
pod1833,node3,7,935,10,1064,1,0.18479687477004114,Custom,label1
pod1834,node5,4,321,12,1597,3,0.5218552052421229,Custom,label1
pod1835,node5,2,611,12,1447,3,0.8032634732889444,Default,label2
pod1836,node1,8,829,7,1663,5,0.33998782377243086,Default,label3
pod1837,node1,4,436,11,1683,2,0.2157649222621988,Default,label2
pod1838,node5,4,377,5,741,5,0.013625011457412572,Default,label2
pod1839,node4,2,279,11,1090,2,0.2536824089000994,Default,label3
pod1840,node4,7,189,10,423,4,0.5934007197460266,Default,label1
pod1841,node5,2,805,5,1137,2,0.6369577051184496,Default,label1
pod1842,node1,10,283,11,1158,5,0.023813602573825254,Custom,label3
pod1843,node4,4,441,8,1791,2,0.6237608708225616,Custom,label2
pod1844,node2,3,176,7,749,4,0.5388258346255578,Custom,label2
pod1845,node3,4,838,6,1784,2,0.4652636639192461,Custom,label3
pod1846,node5,4,335,5,1163,5,0.1311141433584948,Default,label1
pod1847,node1,5,240,9,1850,2,0.9454268320424314,Custom,label2
pod1848,node3,10,668,7,1146,3,0.5351786821377501,Custom,label3
pod1849,node5,10,100,14,1282,1,0.6975932543728269,Custom,label2
pod1850,node4,1,151,13,895,2,0.3348591976337385,Custom,label1
pod1851,node1,7,357,12,819,4,0.0316174738467172,Custom,label2
pod1852,node4,7,419,15,1443,2,0.966807720189267,Default,label2
pod1853,node2,9,392,7,593,4,0.21405822321508783,Default,label3
pod1854,node3,1,523,9,1602,5,0.5850099737353729,Custom,label2
pod1855,node4,6,585,11,229,1,0.05731796433511205,Default,label3
pod1856,node2,4,811,13,846,5,0.7172852872279931,Default,label2
pod1857,node5,7,461,11,1576,4,0.5671963121259392,Custom,label1
pod1858,node1,9,883,14,542,4,0.9999371405630083,Default,label2
pod1859,node5,6,934,11,1355,4,0.6506993558154,Default,label3
pod1860,node3,7,883,5,632,4,0.12901643274385666,Default,label2
pod1861,node4,7,832,10,1780,4,0.8380434883905048,Custom,label1
pod1862,node5,4,429,8,285,5,0.08265380258974642,Default,label2
pod1863,node1,10,636,10,1692,1,0.9562346127727133,Custom,label2
pod1864,node4,2,332,14,1403,5,0.29396968658275513,Custom,label3
pod1865,node4,9,346,15,1703,3,0.3111670791355463,Default,label2
pod1866,node1,10,615,6,635,3,0.3636681309388331,Custom,label1
pod1867,node5,8,331,8,1790,4,0.22675049582696016,Custom,label1
pod1868,node1,2,816,9,1840,2,0.27066136216855685,Custom,label1
pod1869,node3,9,770,8,1141,1,0.3080912139790958,Custom,label1
pod1870,node3,5,627,9,596,4,0.7867108792553991,Default,label2
pod1871,node5,2,249,15,715,3,0.44620894762773056,Custom,label1
pod1872,node3,8,336,10,1550,4,0.3663238134262481,Default,label1
pod1873,node2,1,565,7,463,3,0.9656892509075594,Custom,label1
pod1874,node1,4,497,15,1685,4,0.07532762430896645,Custom,label1
pod1875,node2,6,737,6,1498,3,0.75563663288163,Default,label2
pod1876,node2,3,468,12,1406,1,0.27163429456135413,Default,label3
pod1877,node2,3,836,8,390,1,0.549044129456453,Default,label1
pod1878,node4,2,252,14,1039,3,0.8098930657330933,Default,label1
pod1879,node4,3,901,10,591,4,0.9350343785523484,Default,label1
pod1880,node1,6,376,5,1003,1,0.49648782990479146,Custom,label1
pod1881,node1,4,950,14,1765,2,0.3680281945150857,Custom,label1
pod1882,node1,2,925,10,1089,5,0.8663316911686383,Default,label2
pod1883,node1,10,741,11,574,5,0.17872278563512756,Default,label3
pod1884,node4,7,614,12,711,1,0.11258402781159482,Custom,label2
pod1885,node1,4,343,8,1214,5,0.13940958381798862,Custom,label2
pod1886,node5,7,497,14,1135,1,0.7760828513794327,Custom,label2
pod1887,node2,7,352,5,1326,5,0.32804317434332075,Custom,label2
pod1888,node4,2,572,11,487,1,0.6742614140209585,Default,label3
pod1889,node3,7,180,13,821,1,0.927562925327611,Custom,label3
pod1890,node3,8,999,10,1225,3,0.33496673329414073,Default,label3
pod1891,node4,3,659,8,1684,4,0.22256932033083598,Default,label2
pod1892,node5,1,113,13,1734,4,0.7080205983440323,Custom,label1
pod1893,node2,8,649,9,1987,4,0.6739912049153608,Custom,label1
pod1894,node1,3,744,12,934,4,0.13322851885451825,Custom,label2
pod1895,node3,2,353,7,936,2,0.8985638962573612,Default,label3
pod1896,node1,2,743,5,219,4,0.928762364005076,Custom,label2
pod1897,node5,5,241,8,1632,2,0.39206227583119635,Default,label2
pod1898,node3,5,194,11,1583,1,0.07378348558049419,Default,label2
pod1899,node4,8,245,5,1782,3,0.8951237347606623,Default,label3
pod1900,node1,1,166,6,1998,4,0.7948946728713159,Default,label1
pod1901,node5,5,706,7,448,2,0.11141134362376226,Custom,label2
pod1902,node1,5,861,14,1619,3,0.8037956044142524,Default,label1
pod1903,node5,5,312,15,1725,2,0.47057542103997785,Custom,label1
pod1904,node1,10,637,11,1706,5,0.7192537891395134,Default,label3
pod1905,node1,5,130,6,391,4,0.6339450904343302,Custom,label3
pod1906,node1,5,646,15,1628,5,0.27324912999642836,Default,label2
pod1907,node4,1,646,15,1754,2,0.8360997764975344,Default,label1
pod1908,node2,6,811,9,553,5,0.7330912604982733,Custom,label2
pod1909,node5,1,717,15,687,4,0.22690095236983432,Custom,label1
pod1910,node1,3,829,8,390,3,0.6160711304801633,Custom,label1
pod1911,node4,1,348,8,824,4,0.901549430213701,Default,label3
pod1912,node3,7,168,9,1937,5,0.9803700309599763,Default,label2
pod1913,node4,5,987,14,562,1,0.3461144344652135,Custom,label2
pod1914,node5,3,825,14,1108,2,0.6508721838891116,Default,label2
pod1915,node3,8,411,15,1073,1,0.2643431270825818,Default,label3
pod1916,node5,6,367,5,1575,2,0.6541750016982706,Default,label2
pod1917,node3,3,565,7,1534,5,0.9332025560422612,Default,label2
pod1918,node1,3,831,7,355,1,0.40564483357373315,Custom,label2
pod1919,node1,5,542,6,1332,4,0.591764512491695,Default,label3
pod1920,node4,5,982,10,1260,1,0.8098170942209058,Custom,label1
pod1921,node4,10,575,8,611,4,0.8686110247716371,Custom,label2
pod1922,node4,1,651,14,1799,1,0.46382030625414017,Default,label1
pod1923,node5,3,453,12,564,2,0.5158114807993468,Custom,label2
pod1924,node2,8,528,8,1260,2,0.33043154100146577,Default,label1
pod1925,node1,6,220,12,1690,3,0.4140218293947937,Custom,label2
pod1926,node4,10,141,10,1817,3,0.27229667298803883,Custom,label3
pod1927,node2,7,781,14,1399,4,0.5862060914161483,Custom,label3
pod1928,node2,5,994,13,1153,4,0.5247926577962504,Default,label3
pod1929,node2,9,604,13,1517,5,0.32561415153200146,Default,label2
pod1930,node3,9,484,6,1096,4,0.9984506049613454,Default,label3
pod1931,node4,7,493,8,1311,3,0.0764145085650989,Default,label1
pod1932,node1,3,651,12,1080,4,0.664999085250143,Default,label2
pod1933,node5,7,488,9,223,5,0.056446752741232675,Default,label1
pod1934,node2,4,154,15,929,4,0.5389921390326026,Default,label2
pod1935,node1,5,415,5,958,3,0.7680448183755002,Default,label1
pod1936,node1,2,690,15,1171,1,0.8616810433720817,Default,label2
pod1937,node3,6,634,5,1992,4,0.8938794085913416,Default,label1
pod1938,node5,3,511,10,1153,5,0.1624840268976493,Default,label1
pod1939,node1,8,787,11,417,4,0.5586183511325016,Default,label3
pod1940,node1,5,338,15,1957,2,0.20765359884502754,Default,label2
pod1941,node2,6,704,13,890,4,0.715192905068574,Default,label1
pod1942,node4,5,719,6,1810,2,0.1848896818586654,Default,label3
pod1943,node5,4,477,14,1233,5,0.5071832375700182,Default,label3
pod1944,node5,5,195,6,348,4,0.9980192250560056,Default,label3
pod1945,node3,1,794,6,1088,5,0.6381123943767187,Custom,label2
pod1946,node5,7,590,13,1473,4,0.6870041266672746,Default,label3
pod1947,node2,5,166,13,1398,2,0.31950039928908136,Custom,label1
pod1948,node1,4,836,13,1950,4,0.414621866354976,Custom,label2
pod1949,node1,9,970,13,777,2,0.1661521846763485,Default,label2
pod1950,node1,7,730,15,1081,5,0.19351197638010542,Default,label1
pod1951,node3,4,913,13,1815,3,0.0558861114280399,Default,label2
pod1952,node5,4,420,13,485,3,0.7112971005393143,Default,label2
pod1953,node5,3,692,13,1792,1,0.5863468780260556,Default,label3
pod1954,node4,5,383,11,380,3,0.7499499403410017,Custom,label3
pod1955,node5,2,223,11,1906,3,0.4095393641674826,Custom,label3
pod1956,node1,6,699,12,1761,5,0.46814390403011286,Default,label1
pod1957,node5,2,909,5,826,4,0.8336570413131557,Default,label3
pod1958,node1,4,999,10,1308,5,0.4245047553420924,Custom,label3
pod1959,node5,4,182,14,709,2,0.4143407319917429,Custom,label3
pod1960,node5,1,760,8,1320,3,0.056894701542258064,Default,label3
pod1961,node4,7,910,5,1780,1,0.8252763907212254,Custom,label1
pod1962,node1,6,608,8,1142,4,0.49987988987006615,Default,label2
pod1963,node2,6,108,10,1520,5,0.6347453029416896,Custom,label2
pod1964,node2,8,636,8,956,1,0.931290556982719,Custom,label3
pod1965,node1,8,678,12,1075,3,0.9578875520165768,Default,label2
pod1966,node2,1,542,14,897,1,0.43607550435083997,Default,label3
pod1967,node1,2,931,9,1712,2,0.5857557993584227,Default,label2
pod1968,node3,8,771,7,1461,1,0.4321667037661553,Default,label1
pod1969,node3,1,370,7,1168,1,0.4924046947203786,Custom,label1
pod1970,node5,3,127,5,1472,3,0.17747684823473886,Default,label1
pod1971,node1,4,891,10,924,4,0.8236671682728278,Default,label2
pod1972,node4,2,292,5,656,1,0.6416694169098118,Custom,label3
pod1973,node1,4,968,6,1850,1,0.3750013290510734,Custom,label2
pod1974,node2,5,957,6,482,3,0.9178075784852785,Custom,label1
pod1975,node5,9,821,12,1084,3,0.3036147476311113,Custom,label3
pod1976,node1,3,676,10,264,5,0.20359429366950965,Custom,label2
pod1977,node1,9,539,15,1781,4,0.9942851207568446,Default,label2
pod1978,node1,4,775,15,1716,3,0.18841920941056534,Custom,label2
pod1979,node3,1,864,6,597,2,0.047955410388018094,Custom,label1
pod1980,node2,5,511,7,1776,4,0.7598377615474606,Custom,label1
pod1981,node4,1,887,8,580,4,0.43533125282309315,Default,label1
pod1982,node5,7,658,12,493,5,0.498631459548455,Default,label1
pod1983,node3,6,436,7,1853,1,0.011924591113068983,Custom,label1
pod1984,node1,5,493,7,1464,3,0.4714894030285228,Custom,label2
pod1985,node2,6,347,10,1238,3,0.19171673414761847,Default,label3
pod1986,node3,9,299,13,1810,3,0.5109209929193221,Custom,label3
pod1987,node4,3,973,10,1536,2,0.17982067337566898,Custom,label2
pod1988,node3,1,847,10,952,5,0.32551422199947566,Default,label1
pod1989,node3,7,959,15,1348,4,0.941746065283551,Default,label2
pod1990,node1,8,785,12,1021,3,0.9221405227603445,Default,label1
pod1991,node3,2,148,6,1864,1,0.36003833898608395,Custom,label1
pod1992,node1,2,536,10,686,1,0.43044558291419854,Default,label1
pod1993,node5,10,523,9,406,3,0.24607492529065578,Custom,label2
pod1994,node1,1,291,5,1144,1,0.1464505999736735,Custom,label3
pod1995,node2,7,608,11,1194,5,0.25990792867982004,Custom,label2
pod1996,node5,7,461,11,1041,5,0.45267492360603534,Custom,label1
pod1997,node1,7,310,5,1250,2,0.6480915344155166,Custom,label1
pod1998,node3,8,276,10,669,2,0.1064239926874182,Default,label3
pod1999,node2,1,886,12,1592,4,0.302399670609519,Custom,label3
pod2000,node5,6,219,10,1354,3,0.7284070939319954,Custom,label2
